visitorid,itemid
831008,200242
23964,32227
350566,388558
935325,170052
935325,307611
350566,26745
401480,243566
647330,280130
212442,215879
282233,385475
809822,111530
6699,73602
212442,212108
208998,266024
1017997,192288
41529,27127
69543,254932
350566,184086
76757,229555
1271132,237019
809822,421227
218217,30314
218217,30314
18195,398579
618840,280342
393480,79565
1353452,279866
941761,80014
776978,12944
353389,440677
1171448,181045
92384,5073
966628,221317
637017,200527
656967,347223
656967,13001
185025,297721
751200,74296
929045,294076
1171448,137279
76757,97454
412403,444991
405804,354881
775289,460520
468466,77117
596611,162745
899857,391740
163561,257412
161926,410889
520501,403619
412353,293767
475303,339703
693709,393115
1161968,464731
1161968,7732
1306949,313945
349879,254181
1341879,313887
449226,119586
360237,397390
597161,365784
536938,432011
227091,305503
1252394,135837
1066430,47801
418774,230892
714740,174538
537828,461665
536661,134441
721753,132245
531000,53239
1168370,11056
380118,283201
1161968,48803
1161968,464220
1161968,409426
735088,124065
62155,371336
986577,167587
871854,200307
855728,293101
531000,151468
1286040,386160
703462,259884
653210,11663
855728,360825
926289,422779
76757,191973
1387584,191973
899857,229928
284631,193518
585363,359844
451333,247909
855728,283926
762687,210087
1110994,124827
144508,116587
531000,360778
944546,171952
789937,299044
227091,359109
491245,386160
487926,48009
1161968,192876
1161968,98425
693709,393115
76757,226726
755534,303695
76757,46156
1046933,204494
171598,237932
1040946,358041
163561,386476
468466,339975
468466,207115
899857,159822
382509,176584
899857,87767
1031046,388974
531000,101034
848806,314124
276464,331640
1382817,56349
738195,273747
508609,451281
617101,320130
125769,309557
1322770,320130
1161968,466161
213213,148233
1161968,331514
698973,182302
487926,166591
1288378,133224
678948,102471
121914,294438
90080,272813
855728,240721
161926,198087
254893,201955
120959,156858
163561,243171
468466,438150
899857,131118
774920,361777
1039060,347132
468466,369773
855728,198991
1373543,430930
1295047,325774
555773,214183
97209,331114
890915,177637
1272407,328920
1272407,252100
452625,165169
423912,192792
1339057,187374
163561,120098
302769,86686
1122980,462984
197559,118519
1339057,404416
808813,394391
1272407,208021
163561,271823
163561,374092
138131,215596
691958,408504
163561,4538
87364,373138
163561,207815
881599,448274
1272407,339533
6190,7943
1353381,91530
286616,46170
298070,145386
820530,172901
163561,424515
109717,66811
310353,105743
109717,66811
558238,419225
1161968,343861
87364,373138
286616,117677
1084569,436056
138131,390984
1149894,7943
1272407,86049
1272407,79552
1016356,103375
319468,324290
1325283,340921
302769,460648
731580,103242
804434,359439
1129594,244302
812693,51354
547006,340194
600815,124093
761381,417025
761381,121595
894034,120050
527815,40808
1016356,103375
1226063,190453
101483,317513
1302613,341975
754358,303229
754358,153874
1392946,241555
269635,18985
596853,405493
1240133,212918
577947,188395
754358,303229
1392946,412622
600815,67632
146698,121409
858934,185260
1007078,127978
68085,51354
600815,106110
53842,320130
527815,408139
176878,429369
53842,369447
740132,63960
740132,88129
395745,51354
894034,262813
503427,30155
395979,230075
434333,465977
162448,230834
610418,322577
234941,29700
1129594,244302
935325,79565
600815,154405
942176,415331
942176,279789
1340188,369447
1302613,12143
176878,217089
1251955,340921
1012118,162454
1307312,306045
643525,198376
480722,315545
1340188,274435
181041,103492
894034,36026
553965,288418
120532,452661
568120,109589
62762,412516
1017619,354709
234941,94605
197879,198921
1291013,164035
146698,357978
527815,466008
936434,129645
741899,259884
154662,96904
440612,446446
1388563,232085
350566,79956
754188,335331
1336124,318789
1027308,369447
899857,419439
1361730,159624
120511,118557
228610,333606
1307466,228066
1307466,27010
593964,140661
1393998,144820
559564,369447
350566,252040
1227768,7943
1276579,143774
162385,89931
1165148,118856
1104878,366119
1378271,358482
1307466,210639
913201,345488
556688,166050
766423,370457
935325,89143
1368491,93361
259928,111425
135997,247141
350566,82232
611362,196404
1232652,331500
1309591,430292
214985,370365
1386991,118557
162385,167590
523640,184734
1113650,431276
1058213,75392
1058213,461686
321109,265802
1323783,250191
355146,369447
355146,93169
355146,379192
53842,233735
654573,167750
722512,277368
630705,312728
913201,345488
908971,210237
812624,59122
440612,81155
53842,34093
151847,317938
223303,69689
927838,58868
53842,293808
1058213,32581
222459,172894
350566,309821
761680,315976
520501,403619
722375,204761
350566,394518
1322470,205143
593964,328370
53842,221329
1185744,241547
1113650,327907
913201,227259
913201,227259
750008,316888
350566,462070
722641,383767
433148,110517
1204493,79565
1166783,312717
350566,331980
1309591,181672
350566,353111
376837,368180
1307466,177479
76757,103221
138131,256513
25922,424265
1378019,165267
872005,210455
227091,142671
1298514,374804
1179262,372902
1108795,156636
1023090,332913
227091,203728
1032778,429775
870323,446167
1035814,137305
972698,79714
805787,33241
1086108,395497
227091,57772
1112198,189774
759353,50745
350566,200527
278940,175682
875921,72062
1041562,22145
152693,191852
152693,161613
1052403,94121
997282,423318
1035814,49384
501391,227211
1390178,33362
76757,411527
1220372,179372
76757,387373
1241378,413865
1336520,420367
1134975,394518
458337,331725
705439,338960
879019,213807
1101242,90823
573466,137974
791204,178123
493320,379520
1065827,306482
1135249,388004
278940,78436
813446,226366
497935,4887
1315102,409804
389532,224169
997282,114840
80604,88806
1104878,342775
1052403,343377
227091,282298
1035814,113641
138131,150877
400676,62599
494059,290999
76757,68708
858524,124780
76757,348039
682501,17478
935481,199646
531661,84310
1220372,337893
1020965,262902
705439,338960
874668,320181
458337,230834
759353,220920
899857,267882
1035814,342816
278940,354585
471929,395715
197548,77673
573466,56577
1035009,384087
723092,38437
342707,193488
626807,105108
1035814,65838
1035814,151178
1117293,465811
340001,188069
138131,134191
76757,439868
1341153,49544
76757,26284
1188496,328548
1052403,430200
1383839,212956
187404,443474
389532,441050
76757,43830
1035814,321905
523543,110151
1047384,113685
1033920,7804
442882,51483
229737,126557
1028669,119467
870323,416253
342707,232172
25922,407506
308623,155440
1085620,51650
343835,466008
389030,315545
573466,137974
1035814,191973
1135249,210132
1324606,371327
340001,188069
1318154,274242
497935,63975
491908,150877
1035814,29940
1260190,123175
1071234,347014
227091,23762
879019,340329
1403769,282820
767480,173985
138131,376934
389532,171719
1052403,175660
76757,406473
138131,212006
853218,170403
138131,377286
227571,198364
1062953,401205
1178186,224614
1256988,382678
342236,5813
741611,16344
138131,379493
51595,410122
473366,379520
1035009,384087
573466,56577
626807,349047
761655,316472
1217536,286647
303586,449280
1240591,127567
497935,434273
1047384,113685
216160,27127
1052403,17419
512833,37029
48896,318333
718852,32625
476207,27216
1310560,69174
386842,316472
668489,213356
265273,18679
1179018,84160
1033920,283579
1035814,114879
786265,11666
1035814,404067
1035814,320835
713186,39759
1079760,344071
51595,116675
723092,8641
210860,406473
8914,214332
831213,366213
1288706,72027
388255,186306
761332,84160
389532,355325
1340493,159624
870323,304314
471929,47863
278940,103776
278940,117438
491908,181315
889801,173680
497935,416187
227091,406601
1052403,151385
1052403,190534
1052403,165348
1035814,280939
1249442,96069
1172272,322032
1233483,329049
590602,337788
1374839,56782
1175440,36868
417594,417594
579018,406148
1116948,43101
832453,222789
250252,34853
1035814,72715
1035814,376151
59832,124065
1062712,362606
1252924,7943
408181,391189
1065793,156591
304328,144540
330462,369093
39706,250745
458981,247748
1005613,414914
1159485,417300
76757,449403
853312,56100
76757,54431
1220368,247376
53842,316472
254146,9569
64931,390824
64931,120262
1090413,210087
1402220,51755
235392,321080
1038782,52928
155171,37254
618705,339975
875921,424996
1284067,137932
961324,223829
636529,333183
1331553,336131
53842,73917
1027767,434277
1175440,36277
406584,204782
170096,288952
504978,44513
417594,32227
707728,247948
1361832,349109
843754,79378
389532,307355
1168756,369112
227091,259189
1336520,167610
1125532,114177
871414,73395
1035814,57247
64931,352082
569182,58059
865129,442015
318843,357541
581889,316907
1035814,95808
1311615,265012
1035814,334920
470891,388994
286535,215596
227091,306045
1116948,32581
677255,294438
145473,99907
851563,394931
76757,345694
618705,152195
185242,233439
1288354,349796
341476,21886
1172272,322032
1116948,377286
64099,134045
832453,450493
200329,202238
391231,328486
1035814,348352
227091,318206
417161,20740
629386,95356
629386,150586
470377,316181
308096,410122
927838,152017
461960,273661
810921,120109
1040857,368193
1273306,415882
1116948,122941
892371,129844
1255725,181550
64931,409425
64931,313810
1379377,333803
458981,134191
4899,46156
199919,226628
856226,101443
551398,330922
1284067,38083
961324,18168
53842,315543
129095,369447
599574,442159
545539,190095
636313,218746
634506,39601
618705,135770
592164,107778
235392,317296
579655,92548
1402220,459688
677255,294438
1212999,38083
296577,53091
706387,130371
663861,44582
996714,49544
742185,336377
129443,21886
454636,187991
1116948,247948
417594,57841
222350,347057
565656,48743
1035814,369447
76757,369882
138131,446815
472614,49544
1331859,315543
391329,43830
750601,296749
1035814,97732
810921,399053
63181,379520
1321718,194010
181889,438605
1153783,15032
1125532,95834
636313,137352
1194303,352381
1116948,127567
899857,221443
1212999,212171
296577,465216
931182,97879
677255,294438
296577,464845
503542,454818
1233483,231796
607534,299222
802580,185910
1075504,11749
1116948,441415
250252,397642
1116948,178912
254146,266761
254146,322295
391329,43830
18060,56100
722307,333093
152404,334920
1121100,367188
1125532,304145
222350,411804
1035814,95729
416308,47647
53842,409793
423686,336301
1402220,51755
626881,329049
639948,339578
1116948,461686
145473,108458
875921,213172
865905,280328
856226,344874
1407070,215596
43770,127415
1035814,335913
1254921,450082
677255,294438
431956,88307
138131,81252
764802,79530
512920,444190
1210592,124065
966971,416023
391231,328486
53842,268051
53842,58059
53842,324946
725579,235664
389532,456056
953198,150318
1005613,414914
76757,37029
899857,59204
130478,89777
1212999,8015
104815,129111
1175440,8833
684976,1377
856226,344874
254146,173253
318843,357541
1371456,409793
227091,181973
1202318,4991
1380565,234887
1023198,367152
53842,217278
1247686,361281
1035814,266861
53842,82877
581300,81166
961324,18168
961324,223829
551398,234215
76757,269955
232605,55067
809822,9909
1083786,248011
244603,322666
1228413,318333
1299506,369158
631296,439875
824842,274435
562008,117716
805204,358731
761482,238209
558878,369000
761482,108096
761482,222328
761482,310525
761482,265846
761482,262297
1330835,31055
576880,260735
1040857,368193
1128809,170372
984077,1255
272096,360905
53842,366443
378296,145403
932651,220072
62330,237553
951590,434171
915126,247909
1251426,366291
676997,379520
676997,432171
138131,448220
761482,193908
761482,178290
761482,406165
761482,169720
761482,447818
761482,131861
786045,337317
809822,429721
389532,394931
422745,154912
1083786,401118
223996,11206
1096542,196177
597988,364750
554203,40990
1299506,369158
1299506,365787
1299506,134108
761482,169720
761482,389158
761482,296749
761482,130599
330959,440650
853627,280946
805204,445813
593775,227331
1105313,200507
797108,141921
106106,330264
1128809,346673
1389108,76144
514740,420528
481630,159780
1033958,249239
238831,266100
792567,64618
99661,363302
1133645,134135
935997,92466
525437,122941
548918,168082
548918,264297
761482,389158
761482,265846
761482,256146
761482,130599
761482,39439
761482,185241
761482,310525
761482,386092
761482,224818
979940,222454
953666,234543
967093,304203
1083786,205235
17569,229749
761482,302909
562008,118752
548918,23584
548918,446542
1296635,127722
389532,309778
1035890,449489
881932,43939
309435,415311
761482,256146
761482,406165
761482,386092
750601,248711
761482,276886
761482,224818
761482,193908
761482,82340
457831,364648
347354,360359
1066440,253642
1143288,112277
227054,217673
809822,290402
138131,231482
389532,216207
805761,382945
774920,422425
770538,301682
1273910,409655
869432,16417
178925,58520
676997,247785
750601,307884
1128809,88553
768775,61273
60099,154638
746204,404213
551650,329716
1336520,77392
869432,16417
271333,78265
287022,82278
227091,382674
876254,256317
885223,143608
662024,460219
1372681,268491
1299506,365787
761482,447818
761482,39439
761482,137169
761482,178290
761482,250761
1379952,404525
227091,208450
562008,118752
177488,395111
935997,65995
195534,7943
54007,269610
984077,160975
1296635,127722
809822,101075
36007,191690
770538,301682
809822,10516
1095103,369447
871178,176379
76757,427229
881932,43939
497789,322577
761482,296749
761482,438605
761482,265775
1176490,37379
761482,438605
138131,357111
625653,344071
625653,360213
761482,191050
761482,367318
223996,413241
809822,448220
1299506,134108
428964,92548
761482,367318
626212,287972
521833,36864
761482,137169
548918,288525
809822,428891
1292722,191180
761482,108096
761482,82340
76757,208450
76757,48224
834832,144076
422745,399053
166787,169147
53842,318333
809822,315543
53842,401682
750601,131868
750601,36200
750601,114735
638723,195423
915126,223644
211211,440128
750601,6266
463917,338411
786045,337317
259214,215596
1128809,36464
984077,148450
1083786,177233
1083786,250397
82819,409804
699789,217352
1277072,463617
1014161,238495
232235,222888
1362265,9271
858966,59204
176491,246687
625653,271950
761482,41803
761482,138834
761482,185241
761482,302909
761482,262699
227091,400093
580917,274226
227091,127948
745877,345807
18032,277504
1135803,97661
53842,332381
797108,192087
997699,88831
582632,104023
1328944,436549
271800,78968
809822,185117
389532,31450
932651,280120
297639,77777
53842,400093
240463,157813
292466,298213
761482,191050
761482,262699
761482,265775
761482,276886
761482,380997
761482,41803
750601,287356
227091,298396
900674,191203
911446,34784
346907,455938
962181,194830
1335661,227688
1300098,458804
754218,124065
754218,93050
754218,269610
754218,433305
1388913,83840
1282976,177615
1153013,380649
1310978,59850
1348883,127593
1005558,284884
1316368,93556
1316368,397642
227091,132126
950508,217278
713670,28384
1172583,142755
1016592,263312
468466,434814
651990,194180
1302398,125315
1139909,100280
577764,85510
331673,237019
331673,49803
264607,124559
209591,254324
227091,63899
1369848,113535
1369848,196860
325393,2463
616466,446730
754218,91468
548219,341726
1221228,56952
227091,235427
944478,54354
237521,300967
993475,366042
549188,168748
809822,74476
1044770,409490
809822,104730
443938,246560
588181,396445
876323,47718
55389,349555
542702,355861
542702,96233
917001,399966
475172,235352
227091,434033
1320960,170287
227091,177257
731435,20305
1335661,241362
1327760,63568
953734,300073
468466,71337
398756,340808
544724,366035
809822,82340
264597,454766
495152,104469
651630,259189
246158,383912
562938,340093
754218,86935
754218,31249
754218,118894
754218,140527
771466,215596
1300098,458804
548219,139030
410594,312728
481481,96394
703762,304685
958246,57349
1005558,101681
777821,379520
988452,79429
209964,215355
1282648,346673
639450,129111
1250550,316907
873597,160272
23497,55955
564990,358234
606184,362606
210176,162491
1282824,447393
542702,85876
598812,44712
1028889,333794
1374423,47447
1144503,305991
794758,212917
701621,127036
481102,63603
519535,340578
209964,215201
209964,96375
754218,400946
717866,159095
389532,318051
227091,7943
229737,318117
1282648,346673
542702,420549
1330518,20934
794758,319674
258502,369447
898655,113019
1005558,244218
1005558,6047
1005558,355484
1320960,166014
201005,99946
1238550,142215
899857,88749
809822,187609
542702,161707
410594,409804
1184189,340250
809822,281391
988452,345484
1124964,410266
1251265,377748
1185234,49621
495152,259474
1116078,433796
389532,303695
475172,364186
484641,448220
918415,376793
1005558,104651
1005558,252100
227091,279052
1316368,93556
1005558,140034
1185234,14387
809822,346286
701621,191034
541296,53636
55389,357541
389532,186435
494791,312728
608773,374938
331713,152424
555047,302329
1116078,283896
278574,113330
773110,454818
406338,139462
809822,340093
941576,377134
389532,388897
673572,181527
76757,829
598996,463509
542702,146797
988367,320004
1071917,154860
542702,372581
1185234,347014
1320960,193488
491280,430537
809822,87915
809822,78474
1005558,352096
1320960,140527
1302059,141424
976424,264392
1247427,459664
929230,255202
1352334,379520
993078,428397
15653,371985
4061,69754
1144300,304685
1348073,320494
425539,338960
1195388,192233
408300,92814
1154800,252068
425539,8516
153431,116589
452653,46031
785456,125263
323143,187374
254328,61046
628803,188944
1131431,11976
138131,36378
607434,211581
31843,187569
470745,81751
1005867,406398
1005867,463280
1005867,139936
824918,269703
1376659,322620
138131,416187
155701,383001
1370617,151839
1189129,154209
138131,109356
122568,342443
1191809,280946
305493,12827
138131,413686
723619,128240
831449,159780
254328,20283
1166965,188698
1091855,20740
315028,226558
1352334,269773
1132402,431928
1376659,322620
370863,173847
784178,424502
370237,172894
265645,436549
662462,232712
289743,291877
1298376,385878
53842,437549
633177,372732
1264026,382525
712121,251655
1219361,260955
138131,409655
1352334,379520
220386,179349
254328,304492
1243764,212034
1316038,150547
305493,144076
240998,29879
138131,318333
1026145,286118
1261536,369447
723619,137528
152381,150809
1379419,294807
139696,230796
20099,174185
1299065,108908
645935,457849
218871,81995
531661,183137
1352334,269773
237497,379520
1131431,85914
1207662,65052
1376659,445627
46167,280946
785456,128473
138131,220066
1137581,257597
988412,49156
1352334,432171
1213456,144076
254328,272251
881608,304685
856639,95729
254328,293587
760728,411959
250357,249239
299049,24957
42059,388085
710623,190246
1243636,145403
1102508,323191
355706,182050
1290558,461710
993078,6583
1318195,127088
1376659,445627
1131431,302329
961349,208695
1370617,422647
1352334,432171
1370617,292741
1040857,368193
1292125,333803
138131,139814
552564,149253
15299,466008
176892,169787
1108906,407485
1243764,212034
261889,316753
1400758,10124
1143383,360964
1137581,369447
988412,449757
1352334,432171
637274,421085
1352334,379520
768137,283693
48768,19883
1189129,54291
530726,285055
1091855,133247
902243,223377
1352334,269773
938270,334714
370237,212370
1252634,288418
220379,82278
138131,74833
1290558,159174
1290558,5875
1405714,409655
107935,189041
1311615,379650
254328,108361
46167,311170
408300,92814
1191809,280946
53842,238465
1088116,151982
454812,247909
53842,49156
723619,187413
1035266,1568
55838,384574
1242383,259884
1113110,387947
286616,29791
158287,372762
407800,315545
1157842,173253
892424,377216
40618,64154
789675,269773
1124557,286647
827333,353686
591869,134727
566565,351074
1346082,193182
1165148,134858
1346082,193182
138131,222208
724587,140248
361876,59761
1019407,39933
1143383,49156
1403649,299245
1143383,302242
1352334,379520
361876,368112
1046579,389764
1227440,195423
361527,391496
1068640,293279
1363046,215879
1190064,278216
395664,239848
605013,141090
1192181,202168
861173,438554
391066,331510
1400296,369902
1165148,398887
591869,340808
1143383,252068
49275,2463
1352334,432171
924468,213438
343559,10162
405156,174417
42552,349273
717705,52039
662900,138557
1036738,312555
1030794,193828
988447,327907
246828,216592
138131,152380
565562,235880
664424,187842
599864,280946
668288,323326
1400296,101874
675725,49384
886110,200231
286616,165267
286616,331510
591869,384506
391066,165267
138131,244458
1172075,229384
1143383,357541
138131,335913
138131,164276
790828,138427
668251,236143
1019407,461455
59399,273743
286616,14758
1322398,313269
744547,111405
679711,111572
952962,140861
1174875,139603
886110,454360
1143383,369447
580494,52928
405156,59653
1143383,99984
226943,438554
138131,119736
861173,438554
237408,262258
657631,280946
138131,294337
704666,23356
1191301,196177
41278,154448
744188,829
286616,14758
138131,52367
918664,300133
1165148,179784
865268,432152
343559,10162
896750,126929
177547,264605
42552,302569
42552,295266
42552,176424
1400296,249477
1033942,364186
591869,334094
666168,304685
521286,161153
276579,49544
1143383,274435
138131,49156
197547,134191
55838,65286
668288,329206
1220942,57946
130968,269452
207737,76422
343559,406693
343559,406693
591869,461325
944221,31993
1143383,16832
1143383,205430
42552,401076
42552,412137
573490,336664
1143383,309005
1143383,368903
1172288,358598
587651,369447
55838,264297
55838,357802
246828,30350
1359452,204494
1108873,235224
770124,107037
502892,248870
1018140,60321
1285800,266085
1285800,169389
675069,86777
370800,18303
526452,178935
1352334,269773
995908,200623
315951,96551
1143383,187359
1245790,10162
525173,449244
635357,293322
635357,293322
591869,134727
185643,284734
287007,342816
287007,29940
1222828,129717
286616,203728
727370,436004
1244569,336102
389532,387373
219013,111830
651283,27812
475447,332224
163561,301721
435144,40970
792663,10521
203051,124476
1336520,124581
227091,446590
660673,372313
969200,194010
1042356,142008
1074223,222422
76757,88985
1351655,106350
291938,216842
937483,236143
846581,367434
1003152,200623
227091,51629
750601,166490
643208,445457
139696,397621
750601,161354
819547,272649
650108,408173
750601,158568
750601,46924
814041,300967
814041,415413
227091,338794
819547,421183
819547,10094
55389,412516
961717,32227
502593,129672
1247894,340749
4606,112065
788113,234603
427724,131858
744651,342264
249074,237901
938835,344862
758346,157590
1271652,275423
554368,296375
750601,377217
750601,75820
1319584,375601
163561,369158
163561,444593
1004871,167769
1406981,436004
1073168,461686
276149,347414
1352494,174986
76757,285895
750601,55515
772285,243169
1135150,152249
750601,449023
857465,4289
819547,262008
227091,129624
76757,11311
750601,301721
76757,249434
55389,352258
645935,457849
758346,2657
75653,229544
76757,3140
286616,171644
532307,387373
116086,1211
1212999,297145
163561,260546
4606,75961
788113,402366
227091,254776
417312,239297
76757,55364
76757,134264
750601,378287
967180,449118
480064,182986
928367,102938
896273,8641
584940,401101
386656,98308
1193129,117674
286616,399053
523281,429846
270362,23347
554839,286939
924484,23762
503040,296884
62701,297513
750601,369158
163561,369093
857465,93734
76757,125232
819547,309098
819547,145721
819547,158575
750601,11311
61323,231400
1053437,227416
55389,375118
1370030,466008
650747,7943
797644,369447
925995,419088
1338149,359273
303466,257040
47467,299222
1397522,115867
203051,384668
625872,42540
1261449,66926
391657,123756
427724,39449
417312,139435
779785,19547
76757,99684
294269,348947
973585,46156
163561,108618
1365673,278843
750601,119586
1319584,375601
792741,409804
10443,96233
1199061,452361
643208,246532
1051642,454818
288956,239235
980817,315545
650108,169034
1057581,2750
650108,137697
819547,278208
750601,122324
750601,240900
885324,180009
750601,168111
788113,298023
391657,204158
391657,334982
1247894,442095
1247894,431276
961717,197093
417312,300951
407882,420238
453323,225279
209959,292676
226068,441751
1349942,412516
1129408,243355
1100884,49013
222046,265896
1212999,307733
76757,21573
1327842,362634
750601,302242
605013,141090
967180,445459
937483,227053
76757,116589
750601,87268
1365706,104882
750601,421640
469791,127483
541173,64202
227091,129672
827164,78163
1012983,164344
1320216,153901
1158076,369447
1053437,134755
673572,61273
408951,318457
417312,169864
603702,46156
107025,317226
291195,131298
921518,29196
2133,137697
198153,345694
116086,1211
112596,350968
1042749,384466
1373034,262258
76757,78281
1212999,222772
1336520,408433
203051,292244
391657,184458
961717,465470
750601,309275
988274,93645
750601,380493
967180,225329
967180,175610
381345,409804
327581,389550
76757,350240
389532,58752
286616,412324
270362,17478
389532,369447
227091,122329
288956,432742
750601,133332
978717,262477
43393,168224
750601,301721
655325,219319
819547,448597
819547,52212
650108,178537
1071608,369447
1053437,392146
973129,198209
308204,279869
104974,155566
715680,457622
104974,86894
1219251,265780
163561,281103
286616,241274
389532,184926
286616,404250
389532,18454
389532,111122
1134975,240708
389532,299038
389532,435557
620993,335133
835295,369447
286616,302307
850942,44959
350566,235933
799974,198209
1123149,338148
824842,84643
41016,351456
1129553,128725
1163126,267641
120226,363007
498259,115182
852548,318333
937463,260426
185172,356029
389532,314789
1175740,415242
654838,129193
947485,385376
1039214,450758
1365892,421207
1088151,314789
436334,139515
685630,314789
356890,430341
868429,290227
1373738,244838
1001344,196797
276165,345834
790379,430845
350566,68532
1326781,266024
120226,50276
350566,358882
649196,117889
564666,312717
227091,421987
415893,305991
30824,413951
385779,425892
1055329,247306
1336520,189131
875921,62417
670832,86951
163561,28212
350566,60012
1076359,450986
313138,67811
163561,452361
350566,29741
350566,270487
108101,287017
350566,163689
219788,272649
76757,129193
1347290,424459
1358911,47647
227091,436004
729148,78172
350566,6913
350566,156457
927838,363981
185172,157203
536804,100188
937463,193990
937463,260426
1352661,414237
350566,341578
126393,139515
286616,215522
839704,210846
55843,136815
269434,244285
879173,362875
1247053,380649
76757,412143
350566,163352
1324552,212743
1046769,329522
781099,67182
296401,48115
81811,363909
57905,41979
763741,72245
982959,65580
163561,65580
81811,301721
1042885,338188
227091,196477
350566,234493
286616,70929
1185548,349581
350566,135174
1009185,204049
350566,452481
350566,241755
1258453,7236
842640,67045
163561,99907
389532,453390
899857,76290
769838,165337
1405861,182785
982959,65580
729148,298801
831617,285055
55389,439085
163561,132418
777908,135764
777908,231416
163561,260256
743537,173985
16357,332870
1273193,179395
937463,193990
769838,165337
389532,359974
286616,310944
630993,65273
731998,214987
140378,177555
731998,214987
163561,212743
163561,15564
461960,386446
889997,95808
1129553,372188
350566,56323
350566,210137
1136622,141084
76757,274710
76757,457970
76757,63133
286616,32267
1134975,240708
55389,59765
715260,240641
1055329,413816
1117293,191803
286616,250962
895999,335738
728421,386859
163561,193507
261362,310599
389532,122465
536804,77844
286616,165337
317553,202168
1022968,437804
350566,184397
826774,48011
350566,285202
163561,223739
840868,299852
76757,43590
69880,242910
141016,335454
1154334,395749
350566,198690
481830,126785
1328266,404296
784769,282856
163561,291767
163561,139515
286616,159095
1297538,289126
219788,387146
219788,19545
1258453,7236
350566,195958
1241954,194596
389532,137697
702314,190732
346346,430292
1157291,318333
57905,370213
1022968,358753
709578,340578
671934,190732
94529,449489
953371,293687
880377,394840
1161163,80502
1255923,303935
1327215,339703
286616,212743
138131,226300
286616,126214
899857,181672
488723,255344
227091,17322
501189,362634
655092,98899
655092,220920
830113,307770
138131,33245
1356584,130709
1327215,444741
508520,226300
494059,1562
895590,52371
138131,71233
389532,26839
138131,434282
1307741,271351
1109799,29196
138131,89212
53842,383100
929875,255812
77659,243949
562008,181973
286616,271930
7330,248440
389532,391020
952266,445695
53842,433009
4101,170353
330418,92678
546805,247396
1385559,80145
422668,314789
673572,315937
142785,240777
1131970,402366
562008,197852
389532,23762
138131,150882
1396399,91885
1188968,271685
575208,144076
1402979,125440
80434,366228
291284,27993
1232720,350865
394686,54396
138131,257040
389532,386930
896538,174489
286616,385091
753425,321178
663372,357318
455580,294287
655092,344848
925004,369661
286616,293737
251091,92423
819547,265760
206078,89106
706387,130371
362910,111530
138131,307306
307607,135864
468986,315545
1336602,232533
1188968,310848
1096676,126851
994815,339606
328309,6786
389532,461339
4101,104752
725579,73093
76757,150809
1319843,175749
191952,59437
906835,137454
1120343,411694
1116087,136918
718851,47415
285918,62394
759893,291394
142785,240777
138131,122561
138131,393419
286616,396445
925004,369661
1093946,300133
761583,305901
323687,95729
400737,829
749201,211883
389532,277276
76757,412516
673572,273878
286616,430292
923908,87557
454102,119538
4101,400859
850317,169583
138131,137454
1213852,77708
678230,29196
263974,329595
138131,176995
759893,389158
953371,9975
953371,173433
138131,184391
673572,352441
76757,247879
1116087,332072
227091,124193
366614,387265
227091,40970
925004,369661
53842,303935
494059,100188
749201,198209
76757,413174
786834,263385
286616,259962
4101,228066
863250,380769
1048533,109601
1042112,450216
3104,346661
79681,464960
1047269,148707
1047269,159822
163561,376793
593905,425662
122929,171815
226117,358211
794642,36810
1048533,73852
1149586,96935
389532,138309
955486,334920
1282815,274274
770292,359844
160371,62549
579956,243566
379894,234494
388612,81473
389532,88921
1073266,249130
138131,174185
593905,425662
227091,346212
1057330,38543
163561,198209
809822,210002
1064483,269327
989360,21886
143136,390357
837052,312555
1365706,122585
240556,76024
1077471,248569
809822,396732
389532,305016
389532,221935
586187,71530
1174264,318789
163561,231819
163561,309778
375934,77321
836485,350299
191994,85579
227091,373107
809822,253642
809822,268784
240556,168944
929638,260609
1365706,439586
389532,441256
389532,277106
809822,191638
854570,13224
163561,121540
593905,334920
243572,465554
286616,268061
368807,7943
646011,266883
278097,7943
1295114,29879
1005876,153492
1359452,138434
167489,374554
308817,248568
1087601,320786
185483,102891
837052,304403
837052,139085
10539,256513
550158,185082
227091,386636
836852,278843
1048533,152120
593905,14520
3104,342086
1388417,143404
109106,68902
246992,315545
533142,46232
953371,277943
348484,192144
809822,465554
389532,270081
550158,307733
550158,297145
809822,69492
62139,336979
1388417,84561
646011,169109
389532,428072
389532,358565
389532,316467
375934,77321
704927,187323
32119,154485
29659,79378
1154951,101094
54032,373384
593905,14520
163365,190463
607090,397573
493231,206365
809822,463550
953371,270383
593905,334920
163561,14932
409239,380493
416496,248973
628305,31933
62139,171632
134586,425477
923908,359990
221249,372169
1004573,212899
402416,296933
402416,296933
168008,217946
927838,176397
809822,446978
1303988,27537
564199,144635
388612,81473
1259051,401636
717370,357133
740720,137454
674067,20633
820759,106063
829289,81155
829289,341163
829289,165018
393237,461686
393237,218794
809822,229205
633161,307201
185564,401940
185564,181712
669994,436549
385345,358895
350566,239210
809822,424421
382599,92466
382599,429081
221249,228229
1300964,410122
163561,120446
655964,110302
773901,304418
248503,105063
763653,389986
281978,57723
1325281,258973
551661,43938
286553,57389
269127,287696
452189,290227
674067,440473
1352044,234493
885899,371400
21610,107535
21610,44986
246158,383912
36989,21832
809822,333244
188716,406693
524115,161707
809822,336562
