visitorid,itemid
1015928,151707
922417,119064
4537,166106
1015928,299081
1015928,283761
1213423,455638
1015928,207368
1015928,46173
1213423,280752
1015928,151707
1015928,236703
390258,1261
1015928,416748
1015928,135461
510215,191418
991093,286514
1255785,30479
1257446,272693
751291,195219
120901,393111
216662,387164
1025012,102216
1267121,441374
1267121,441374
1015928,265571
727209,46232
347176,46232
1103541,100532
1103541,57243
1259627,218746
1103541,374873
86459,289527
167887,390577
808270,102478
767821,461190
1131362,201311
981375,358891
981375,22869
1293504,389135
809040,415062
1015928,370435
856600,450760
1015928,146114
1380534,108484
685009,267196
1080729,432930
994820,46130
125282,457896
469407,82174
369812,88278
1030794,309173
806445,389158
1207582,240470
1142850,45768
676990,283386
310788,109776
1190671,412662
280778,61852
1186855,389764
1251071,384925
441024,312476
896185,136644
1186855,171771
791525,259970
697886,206771
896185,214183
1124782,21320
59894,247909
954588,317816
726885,234255
1017922,392402
307306,95392
166167,462740
307306,399022
1220400,388329
1268873,59752
216662,387164
751291,102209
1025012,407785
865796,326846
1103541,15358
517601,214369
789185,109814
42552,124006
42552,49673
1103541,291920
1103541,400946
86459,126438
553333,336200
1406708,209184
376150,372756
158806,231538
42552,150426
1152225,170572
1027216,224690
163429,180837
1171397,378574
1015928,52823
1015928,224332
1015928,346411
1213423,276527
1015928,243307
1015928,283761
809040,230281
22474,158666
1015928,46173
1015928,166960
1015928,188492
349392,211415
1015928,241233
443477,286892
1012447,64642
1278041,105869
877486,27130
283553,38965
32920,452
326430,115576
901214,285412
994820,37115
346700,350530
1031758,150878
994820,266710
280778,402484
125282,139034
180118,205201
125282,457896
125282,457896
546221,420697
546221,270386
708070,111097
446948,432897
1015928,102543
397582,247909
1015928,102543
809040,46212
1213423,276527
1219594,286200
1015928,75272
1015928,75272
1380534,108484
1015928,46173
1015928,151707
994820,166106
178429,19623
697886,424306
896185,8369
514162,182785
550703,342553
980855,105190
171199,218746
1015928,325310
1015928,14841
1213423,455638
1015928,139063
171199,244896
1015928,37869
310032,5677
50854,465824
997125,27130
997125,337850
877486,27130
1102872,241715
283553,319680
1389400,417973
131768,153778
991093,348254
19233,188177
441024,81347
942190,373600
691370,161203
463466,383166
376150,377960
108386,248063
163429,342110
1118109,259189
163429,28636
1103541,291964
911947,446707
42552,185616
86459,289170
682653,440128
86459,289170
42552,234207
1399877,450726
144997,123127
552777,442131
90083,252239
981375,362807
751291,5473
1374748,8586
251655,46190
751291,222642
1131362,257035
1335227,147304
981375,82769
645525,199026
1293504,389135
981375,358891
1224150,54097
516367,343670
1400151,22436
346700,186682
1072220,84810
1103541,193488
536057,375582
42552,236862
1103541,191042
1103541,432391
86459,427543
459290,115576
459290,108559
441024,46232
1186855,302329
896185,445224
912377,218746
877486,288174
877486,337850
32920,240262
788320,267627
1210185,72967
1227500,432343
119849,351187
1227500,384231
42355,20917
19233,188177
991093,74038
1134979,95430
1015928,283115
310032,419225
33625,39677
1152225,170572
1003148,353111
38286,215613
544093,77573
181801,276794
751291,323969
661061,299341
441024,312476
1162327,322124
441024,52960
1189650,194506
1015928,442891
1213423,185863
831812,19883
676990,396526
1015928,349438
1213423,123362
1015928,318110
1213423,455638
546221,338817
280778,445037
994820,276559
125282,457896
741744,445351
546221,181804
125282,457896
125282,457896
546221,57577
336228,78915
1133804,75138
470500,188051
120901,411482
441024,6829
297634,190000
1255785,200278
88220,247909
1251071,106672
1213423,276527
48003,298056
1015928,26620
1213423,123362
1213423,280752
1129740,304877
894114,322724
894114,254406
1305818,138230
276943,356668
1346068,391630
815134,461190
878101,406501
10378,350384
1393775,411979
1115769,250643
749352,227869
850983,459664
749352,227869
1186855,171771
643691,333867
1289800,46130
459290,352685
4537,166106
664682,417992
1230127,341390
366377,26832
907007,392562
1150460,139287
896185,214369
669085,324081
463155,56557
213679,325706
794152,132683
706076,268755
1000093,199101
127579,121078
712377,350305
1015928,46173
1015928,237761
1213423,255939
1015928,311914
809040,443875
1015928,17787
1213423,185863
994820,252280
1015928,236703
1015928,283761
1015928,109515
1015928,46173
1227500,429704
1015928,151707
1015928,291313
1015928,54383
1103541,8612
1103541,410587
1103541,151848
7236,369933
1103215,223958
1103541,400946
1103541,23912
1247143,387183
251065,419862
726885,234255
163429,440010
31933,73313
1118109,294242
119908,310233
159044,384157
1320423,174380
1400151,285116
395510,225412
670865,35837
866323,449865
806445,190695
546221,181804
310788,405321
290552,435167
676990,415884
125282,139034
280778,344095
894114,118523
1090763,44986
78067,259913
691023,22270
93652,335940
346700,84391
1213423,214895
1015928,369826
994820,79846
749717,188051
1015928,38965
706974,345694
324012,421016
732001,449539
314404,247909
806445,347035
131768,153778
260646,466321
917528,381375
994820,462070
645525,119736
697886,147986
1186855,302329
407991,283498
896185,204587
135749,342425
396035,242905
851330,316243
997125,252991
326430,108559
484571,447661
912377,320130
411798,253338
655307,386767
411798,228151
1015928,97896
1015928,353048
193209,408203
1015928,457907
1015928,62825
508371,176995
994820,19883
809040,348326
1137591,447661
1015928,75272
1015928,151707
1015928,429141
1041496,83556
1015928,288606
1015928,288606
1319233,397311
1213423,214895
382922,174489
1015928,207368
1015928,207368
1305818,138230
1015928,102543
514162,182785
1180174,342553
726885,234255
1103541,256146
1103541,156665
1103541,346109
86459,289170
1103541,97488
1103541,279310
1290967,198784
1103541,186745
1103541,220163
911947,417557
676990,394099
862832,242905
608693,50645
1389631,257974
1268873,59752
289487,66752
566280,320130
273763,108908
322042,316976
1194654,148103
462313,360922
1020574,15090
981375,358891
40567,441852
1257446,41310
657096,303473
751291,326173
673695,187510
404559,25012
572064,308353
1064436,103127
265778,321257
1105174,28219
1098883,10948
1169129,270463
530111,461190
116169,316183
116169,55164
816637,464998
116169,305790
760766,317816
116169,389135
618195,50377
529608,98547
963110,392302
390933,219181
383444,426550
391952,78562
89324,316465
89324,465058
1150086,230807
219588,182086
283477,110489
595525,176524
493999,331320
152963,458945
649629,236180
26825,190264
366382,386160
685704,157680
624629,394518
1150086,433759
108913,60551
1081462,33182
264,459835
433699,461190
657795,184199
74357,318525
269431,63543
595525,69714
595525,69714
283477,207791
595525,332816
1227500,103494
974462,124823
617700,110354
1378697,46232
1280456,406021
99589,212956
372447,463002
1116082,133814
1209358,390591
822841,125986
62368,104139
1209358,403576
170556,406974
28024,403581
1313729,199026
999461,78268
321667,250643
133953,276794
994820,49257
1065957,312482
103809,13717
994820,447848
1065957,364059
389040,212006
266358,186260
137977,429304
69982,207633
265778,65633
1134979,113989
62335,448295
917629,458945
339976,183811
536854,459688
103809,29642
84646,11226
22181,22926
440128,219821
864512,268415
1150086,464751
508191,451741
1742,225612
289481,230807
1150086,451741
1150086,464751
89324,348509
762703,25048
1258504,122864
448790,264456
1183759,367102
617700,323641
366382,424325
1267307,97158
1199640,2942
1199640,6583
1227500,392770
657795,115576
486409,228307
264,161949
26608,80754
1199640,2942
370325,313463
450303,338427
826654,116023
487305,219512
595525,108032
173863,49257
152588,422653
152588,422653
1381267,397476
1150086,268755
1286199,382177
389694,316183
732729,1845
1209198,444376
60711,24417
1133112,171814
995836,448091
1363767,371713
806753,260611
994820,251394
1374225,461686
632511,444405
374922,69263
1336835,317436
1336835,300272
994820,445351
736292,323794
999461,216305
368499,368403
488009,397236
106947,148090
1150086,27020
1150086,130865
1150086,446448
1378697,12217
321667,402462
830267,163587
1219884,307410
772871,259074
994820,11929
1125324,203526
1150086,338794
1134393,22436
1373121,223695
89324,267196
1225711,69408
390547,47692
442958,238777
1311750,8727
284082,34945
763837,244819
490852,178484
671723,381947
994820,368403
1169129,270463
1199640,285233
826536,41978
1199640,6583
382286,280234
296186,399466
597331,57301
749501,161980
595525,394766
1150086,176363
671481,367102
1126569,461686
75047,92078
1224608,370395
660133,146586
640476,188169
1332947,100847
396404,301318
484875,437715
543423,397949
4847,102346
1258504,354160
4847,62283
218363,318697
1123419,156152
1258504,433796
617700,155589
917192,392146
230699,89871
1112461,387183
673331,226378
1199640,276328
897984,220066
429461,339901
518659,403848
1378697,353604
972387,461686
1034073,99684
1034073,99684
360795,247868
571791,443709
1035744,306647
634673,97188
994820,253500
19603,433543
632511,444405
1019508,49635
268811,170390
503889,228166
72895,27020
1261262,339976
595525,437898
595525,108032
994820,181680
595525,108032
293734,227790
1174277,159542
170556,304827
912047,122604
1265333,429304
188432,315543
188432,315543
354752,429264
1361533,54875
368263,175538
1003058,389200
1361818,279332
1160976,342425
1258690,195917
368263,151385
870390,83556
290976,69735
1111469,205409
74249,24110
48771,108828
749501,377981
1173466,420524
320924,116261
1004025,294109
325190,370223
755110,456838
1053303,51767
1288157,7111
390547,352487
89324,438701
9233,119538
89324,416974
467775,176363
1010286,91708
1126994,180405
839529,407830
265778,220445
265778,1443
725780,395184
407175,127712
508655,166106
257248,286645
382286,257978
427949,388202
1198943,144131
1199640,285233
1290679,167918
1048313,309056
370325,313463
1126569,167918
994820,434959
1311937,333880
899857,371778
1361617,407403
114450,290207
615603,239736
321667,254103
321667,440693
980851,46232
321667,408310
595525,403477
390547,333191
752341,122604
1382425,62310
595525,201068
219588,445937
501429,303178
359060,78163
1017211,31605
321008,176004
777560,287480
103809,77640
248600,69590
224292,254418
368263,319898
103809,428413
1112461,332592
510554,384302
19603,308458
60711,88372
837553,100478
389694,387432
1019508,341773
873144,358560
116169,55164
852506,344723
994820,234536
1015243,31830
924300,188051
1126518,107195
757146,393670
1209358,390591
383444,82126
422183,397675
1183811,290207
116169,128147
1171111,252344
905751,230123
303803,418366
116169,43830
595525,332816
595525,332563
595525,69714
1320646,174778
556444,161427
335227,371
952593,412917
662713,344755
1192567,78163
116169,43830
784076,95356
899740,465329
322405,422965
116169,354153
102636,239514
593868,268755
755110,456838
76113,16344
880304,108936
1315376,170298
1194919,313857
1308517,70662
251707,260493
1105174,185348
829695,338660
1032667,390797
64655,348372
1054695,7943
253712,218794
1112461,218817
1234607,454358
657342,82586
1112461,320130
871424,463402
39386,432748
356329,266900
867926,182644
1132727,340825
880476,358485
552315,429264
903924,147417
1258504,136854
1258504,367214
777560,293624
178738,160352
218363,288719
218363,36374
390547,47692
1188952,405729
47530,265419
1270469,49242
89324,273841
89324,415331
390547,442889
10025,316243
816978,67438
407175,237718
584796,415562
368499,368403
1209358,428232
383444,466079
1265333,424421
757146,327083
208662,289915
103809,63854
1112461,387652
265778,223392
368263,402304
84646,11226
1065957,364059
1065957,141913
60711,11316
374922,69263
491016,175342
994820,411979
917629,458945
1382425,286298
640647,22048
994820,181680
1036041,400810
1150086,69427
595525,407551
283477,461350
1285717,300272
957685,252672
16725,111530
197606,14943
116169,72818
865068,105190
188403,234536
266894,267891
1046787,443938
585948,128751
45270,416855
595525,286200
1383726,148209
595525,108032
283477,171875
276513,441668
269431,45089
73867,43267
269431,404927
595525,108032
595525,108032
321667,402462
116830,211418
321667,250590
404559,14861
404559,209715
266358,389818
404559,147032
353047,22814
89050,458919
126534,407908
440128,100108
745747,345749
1133112,190695
1003148,251916
1152483,392807
525248,340294
150522,435618
1294402,56382
940205,81253
517594,320429
127921,464751
177340,425270
370325,313463
611624,302863
370325,313463
1035744,9738
688618,459835
89324,74505
1285810,165256
76124,272969
1315273,181651
137537,321946
1150086,184042
218363,107651
286807,320130
917192,234366
875784,380810
167336,126425
253712,461686
994820,449819
571791,443709
1288157,129332
836854,57445
502263,60380
1286485,143418
1173381,359870
284082,129668
436023,256665
877309,252344
266894,188228
19052,273104
999461,342264
383444,112264
368263,177233
1369668,434325
1112461,221935
1112461,358485
1112461,6831
1150086,173433
283477,155544
276513,441668
283477,281710
283477,436432
1150086,116023
283477,199689
283477,73244
283477,396263
186774,88278
595525,70790
283477,416757
595525,124624
1103912,181204
1134979,25590
994820,42126
595525,365389
381669,378599
614145,256513
54459,11532
473016,85914
819004,343808
182816,102255
283496,41113
115542,211415
723914,314304
573266,323735
1126044,388664
475717,382483
1226137,233861
270632,436379
1010484,264379
570531,296292
68318,111122
1281043,435047
1150086,415562
643933,392603
1217645,30391
1252549,177237
1171546,174473
350733,13711
1203791,118808
513374,153035
399339,339032
198270,330370
1182897,368159
1252549,195854
631228,214723
646913,330305
983224,457045
188193,203279
676235,272969
492409,308411
479468,73321
1289991,3146
1150086,360831
1194958,376335
730572,220003
792065,76767
1348730,289096
730572,220003
198270,265119
233465,10173
930694,6745
493751,129361
368263,60412
1285237,382780
368263,274756
1037506,176484
796670,278679
59115,450942
348059,63206
911778,306695
1185940,223958
25896,395407
1136328,431310
385096,452628
634461,208939
530559,370395
1171546,49242
1055810,308641
1150086,126887
690435,415995
1219263,174489
1080113,372568
39134,405657
1171546,49242
542892,286226
1193233,94014
542892,447942
494728,222642
842938,374841
533936,242905
774774,387251
1268017,257551
1122867,364203
1125039,12217
1044571,260481
1140983,148400
1159577,415660
756284,392583
152963,335193
630358,390591
152963,165789
372624,122604
1032403,285948
221899,264152
1150086,215051
88421,307410
152963,187934
322764,339387
383786,312728
580669,447661
58543,5470
356943,289982
1099786,227869
1348730,252948
215561,369933
882752,396185
842906,425867
399339,20918
166225,380971
1308355,78729
968390,112766
59057,150376
723914,314304
491921,243990
502658,216008
445133,59752
647245,58962
463708,31791
1171546,49242
521576,433834
1171546,49242
8036,161785
723931,218794
126230,295448
305884,459546
325305,43905
668672,303960
1150086,266553
737053,118754
899857,126252
1043630,83489
188193,65081
264477,202512
198270,128296
617103,118740
774774,8406
1074170,426958
882502,138206
109611,398579
1138492,214025
322550,295142
634461,208939
1336835,184991
1022329,266900
1055810,211749
1055810,425593
615557,64451
1150086,372568
1171546,49242
790405,330588
1105825,93894
1070440,201971
522548,354585
1281043,68174
257248,286645
493751,129361
760119,14606
1361021,594
368263,133460
943742,240799
1338101,463804
951852,359778
737696,225035
369736,256721
996911,221963
1164877,226695
815842,191547
198270,447848
1171546,49242
1077694,211193
115904,346892
1171546,49242
491065,447848
144584,315393
185851,231998
266231,171814
1171546,49242
1247378,310944
570531,438430
399339,380494
390499,354101
1150086,251945
1095254,461190
600875,68255
198270,53541
198270,272604
198270,453537
990982,289633
160634,125263
792065,131385
1323367,338794
792065,66752
115154,261377
22079,106786
1096626,215379
373992,404096
1032403,285948
408424,223461
408424,327732
630358,390591
266910,246215
690435,46130
198270,332108
255006,33087
1032403,285948
1032403,159894
332273,178013
1288142,30093
198270,387451
198270,182302
1154431,367136
723931,218794
1342890,332821
1150086,413834
1171546,49242
1171546,49242
284421,357780
495675,344424
128593,218746
119446,81995
631833,436643
631833,436643
371356,426454
152963,57723
198270,285192
371356,100046
397175,135856
124607,334401
286604,430403
1063090,76060
35520,436412
73689,352841
1150086,461686
1357081,34977
775350,394678
1357081,60215
619856,415081
624077,73001
1285237,382780
1194329,169344
937192,451336
705106,191480
705106,376429
281498,56630
157501,75994
705106,186290
309084,115426
863345,245985
25896,105315
377399,205136
710152,21970
617018,325805
599912,170074
78395,139479
296779,118299
905177,13925
603635,325419
425037,424512
603635,325419
262198,380769
198270,174489
1281043,228157
737696,225035
493708,10572
951852,359778
700113,415562
198270,89194
54459,109499
1357081,243928
1044571,260481
760119,393511
134575,349002
242848,330670
939071,281752
190720,413310
1150086,282966
233465,409334
1390327,55044
682147,35700
737696,225035
493708,20918
53164,186468
1182897,77910
399339,447067
203193,60215
953084,348178
390499,340927
1150086,293110
1171546,49242
703867,36278
1171546,49242
1171546,49242
197926,403576
283496,461686
24967,104472
430913,455183
575261,27719
3265,254193
430913,190000
734708,320130
184154,405714
1390675,73421
570531,104123
1150086,176484
963215,78729
68318,308978
1010484,82398
707809,270376
260948,112828
482815,176484
1404894,129643
377978,384170
774774,436677
617103,118740
1038134,60037
1200257,210525
866996,133333
817474,253500
599912,170074
1069077,379551
225267,355393
480624,151125
316501,333219
411302,457613
81623,232162
631228,214723
520025,367497
271983,144781
996282,238132
899857,219583
391070,218746
1020784,122604
1032403,380061
189593,215051
1020784,320130
945298,222642
1116575,361537
647245,58962
1257750,444875
817328,25027
175888,219512
479468,170390
902786,328167
285187,398579
713964,389814
519033,392146
906126,465565
519033,392146
669974,24219
198270,370395
1150086,150550
1136328,431310
683255,12217
622600,296845
281498,426566
1320038,339032
1081677,354585
510429,461686
1262804,340960
519381,306086
634842,362191
530559,461190
198270,283269
513854,96628
1348730,25648
198270,114121
482815,206305
262189,142459
739773,342077
233465,408132
1032403,285948
1257461,253072
1023053,38872
112808,227161
391070,156665
301892,292680
669723,67434
1045440,312357
305884,315393
413174,415818
518659,83869
133456,160115
1171546,49242
518659,119736
184154,130865
284219,158666
1171546,49242
1236430,232162
1263642,85914
996911,70790
707809,146327
1164877,57194
283496,238993
430913,188051
1327559,434534
491921,204334
1294769,394360
737696,225035
642233,424912
1214054,278351
771313,422327
19389,358348
126401,195958
1390675,323735
570531,318933
1390675,443210
15147,427357
1122870,312728
1390675,444061
371356,350772
198270,363206
303676,57788
746811,232039
1011116,317557
198270,417631
1171546,49242
1171546,49242
1171546,49242
1171546,49242
198270,331514
944674,196629
645511,302863
524227,88098
244598,121381
319067,77573
617018,338435
538171,79455
399339,10572
738619,342553
390499,2175
852618,76196
390499,33537
794175,191719
1096626,372728
198270,454443
1336835,250643
676235,272969
1150086,464998
737053,118754
1043630,174878
1150086,227161
81623,232162
198270,450156
152963,51556
916527,92271
149700,465069
1357081,89194
899857,219583
624077,337329
774774,47245
320626,317816
1038134,82125
1038134,81949
327250,104687
650526,278830
1207818,260881
797272,345763
1281043,381387
1390842,361672
1357641,252344
636025,178627
1281043,228157
198270,119868
303676,2750
1171546,174473
1171546,49242
198270,268883
198153,19629
1171546,49242
1171546,49242
1217645,30391
1010484,247451
1059065,277974
683364,429782
283496,431128
491921,385177
1326833,101219
377978,461686
495675,418450
617103,118740
730298,418744
11986,386102
343221,58676
240158,376270
5939,379294
202730,181912
156883,174489
1171546,49242
430913,198784
3265,400707
1171546,49242
222020,176840
1171546,49242
1191765,442837
1171546,49242
1167617,227161
728347,94014
1320038,447067
1032403,162662
1032403,162662
1032403,162662
1032403,162662
630358,158666
521905,180012
729171,321712
53164,71748
943802,465329
1003787,337367
445133,59752
1116575,361537
476552,381104
1177337,216008
1177337,216008
1326833,377804
568347,392603
476552,381104
371356,340366
371356,451835
371356,19423
11363,231599
266464,137974
68318,379953
518659,78163
525008,313736
570531,449651
845285,389158
189381,448453
170483,366588
1342364,176484
899857,448391
752199,331464
198270,373600
689643,139724
1367543,246610
776945,327104
73078,51556
1150086,294666
1028690,22213
883656,377134
756574,354023
930694,6745
792065,131385
756574,354023
467687,384302
523663,46130
1323367,338794
1380840,219512
1003196,448220
713964,389814
568681,317085
664551,193518
664551,125263
927019,155491
144408,348478
297372,254043
1218886,453881
297372,323306
1218886,69396
247235,338660
1307953,372728
738908,219755
838823,415562
909640,285696
896789,429464
1307953,158273
930625,272813
501814,404264
43853,215051
1205291,273198
247235,313723
247235,365411
463688,464566
518659,190000
983783,299679
608808,74786
1195618,98065
451576,223498
119849,72738
263863,129972
296267,338435
1388617,125937
589949,384212
1150086,99187
14324,16599
1106517,444941
1150086,461190
1150086,413310
152963,413310
47539,314579
1229722,7831
1229722,425477
1229722,449559
716252,205136
1229722,24297
365962,72031
152963,406974
1397482,242780
1229722,13717
389780,291629
349829,325852
752966,445351
1063468,218746
22735,380212
606976,461686
752966,26228
365962,217043
247235,334520
527035,129668
441782,133244
191465,176981
497371,192043
629938,136301
217560,364437
601648,165230
882108,258753
943424,268883
127589,254132
491610,214654
343970,90708
491610,214654
1124135,336891
47803,440212
1061973,170390
404222,237941
1130219,319723
365962,217043
891983,351741
150198,308866
370552,386247
1153225,361273
792447,325852
1150086,452414
1265852,403566
825177,360993
1313099,465582
128448,413306
1388617,194544
774774,375444
771313,22067
131764,96233
581026,320130
1150086,461190
988357,310944
642130,461686
386674,434652
1307953,307931
172467,443103
1229722,317085
1307953,87081
858951,343255
1330284,59885
142561,43931
1037289,375894
47539,236997
152963,272969
1099519,158666
994538,111417
355089,410117
152963,110666
1150086,450565
1071919,386535
1285339,310334
654993,198376
152963,264846
1312942,415818
520951,218746
451576,223498
1382075,315393
1020655,399666
770161,85914
872574,137005
529668,107358
771313,4006
503587,382946
1388617,405380
1022147,165589
247235,25857
497371,422376
152963,385355
247235,125530
542159,163297
1206608,91487
795056,114782
945194,45317
43853,215051
663568,46976
470621,428921
33047,186879
424071,360845
989460,320130
420807,81251
1077937,301344
1125432,66691
785001,159822
500276,172103
1057620,326457
199276,155548
805589,1353
975820,1590
975820,147555
1291294,45871
47803,11296
754472,275434
862036,431858
462503,202580
355834,318893
598041,170390
390625,67081
355834,187602
355834,175199
501429,303178
1115944,303058
1206766,183756
150198,404927
370552,386247
1161980,282933
1150086,283579
150198,188069
2249,88126
664551,295449
646336,15587
1218886,67081
473925,455644
966507,168847
1184443,80062
1264296,82896
1313099,357715
1175913,452120
370742,241715
497371,289006
1319157,8070
666064,108559
119849,13504
1020655,51650
1076714,410266
471931,8159
1230424,231656
726885,118914
778937,359026
949077,434277
1310463,114302
404036,267491
1310463,114302
670333,145894
43853,444948
305819,429344
924707,100108
779794,438430
1388617,78379
1367923,226695
194992,10837
119531,81939
152963,438603
651390,277055
1229722,415230
1229722,459546
994538,214415
389780,5848
738908,254406
994538,412188
994538,248142
1229722,243851
152963,249247
922167,101357
349390,63376
922167,172842
247235,278059
356234,80435
557107,207240
247235,80299
984171,272656
386674,434652
152963,69236
1028070,150007
6952,108924
6952,461686
261033,310944
1223118,403006
453137,152590
277695,192227
463688,464566
152963,214282
47803,346323
779797,112782
91113,299517
95833,320844
1114038,9172
795056,376418
355834,300394
288235,91152
521692,54047
850872,424899
351636,206356
501814,438283
477151,375444
112030,3099
894469,266900
297372,304156
626702,157274
927019,447661
438650,188051
144408,348478
103171,254875
927019,396823
150198,108946
988929,99220
365962,217043
743858,299606
150198,108946
48832,353274
1153225,313867
531614,371405
1310105,324109
152963,249247
763157,366588
670307,174489
105065,313729
47803,215765
1287184,7942
128448,225014
1223732,434534
121320,343052
500372,354585
125098,358485
1150086,464998
497371,75392
191465,368109
237055,44870
1270129,182086
497371,63406
834266,450565
1244056,246532
1317860,49339
801723,323199
721593,46232
108581,200191
247235,386609
75630,79056
463688,464566
803536,276559
513931,240777
608808,379697
1026710,317557
961255,381676
909640,285696
172467,243250
405387,58752
119849,151486
119849,392489
333607,398682
265968,198539
781966,426588
368263,144177
1318401,378505
1121720,138834
1076342,397602
355834,148146
107593,314828
3396,351841
1068865,36995
608218,246997
87894,286640
1229722,417973
104260,294790
87894,460552
90094,25514
321417,365411
1229722,287588
152963,130101
529397,219822
1312942,162139
730454,387105
1122870,98008
1338587,417992
657096,403617
1033716,257878
559848,91065
1125432,66691
29317,392770
1156640,403566
247235,8588
247235,381676
609009,461686
160958,158112
927019,285441
664551,100193
318024,41063
419841,139346
318024,280939
883404,222888
1344600,310933
491610,214654
778637,9172
449273,126484
285126,315602
1348849,275469
491610,214654
47803,425779
805589,150376
1153225,390435
1310105,464751
891983,408731
1388617,163133
247235,284323
882752,362191
150198,151506
1196715,91888
1289081,205136
365962,217043
637471,329133
405387,58752
770161,414547
84233,215051
218539,122604
169422,47586
711530,281710
637471,201620
1177805,319773
145732,412981
773062,280495
771313,150882
1367923,57194
152963,373107
8605,386324
1388617,77143
1274886,396042
75630,79056
1343401,57243
152963,326779
1389888,373128
6952,19789
781047,216321
247235,365411
669989,698
532254,171123
404036,10572
372352,57788
1349155,255380
404036,461686
778937,153778
1097073,172842
534021,276494
1189567,263245
863181,80226
1037289,375894
1081405,244834
636668,284218
487281,124938
1068865,36995
152963,287696
1307953,135912
1229722,153120
1150086,54982
1307953,461686
767157,147746
654993,79548
299870,257974
297681,132126
954590,158666
927019,432748
927019,337204
10884,273198
297372,133924
906707,208989
1218886,153190
297372,458087
247235,268883
1150086,406268
1150086,283916
1320077,152590
1124622,78379
1280886,190000
462503,428849
795056,112026
931074,297404
1150086,390984
497371,13188
283935,2942
1319157,328370
984656,342325
247235,305798
1150086,236266
1122870,339703
365962,7111
718279,126332
497371,447067
224726,310933
128448,437085
121320,364437
419841,38175
318024,364532
1339213,210995
882108,429498
1397370,405886
190475,182644
845681,415818
609009,32581
95833,320844
175890,101554
1299034,155354
269755,240746
47803,369158
1122870,22436
497371,459319
1074643,245481
283935,276328
1313099,85659
283935,285233
48832,396732
152963,380649
1122870,409804
1149667,36973
1353737,465511
1150086,408504
1334443,73581
410913,299517
242848,198111
1124135,336891
150198,45089
1388617,2980
356807,356084
834943,25122
774774,57415
637471,327671
637471,263245
1242402,227869
774774,123448
1384405,338427
417996,76196
152963,333566
1125432,66691
412092,392355
1189567,201620
1229722,320185
1307953,220950
1136741,187602
1229722,354484
994538,320409
941477,184488
91811,142240
1229722,192401
1229722,179013
1385032,96751
87894,286640
664551,358383
1256880,91888
1150086,234390
497371,461686
152963,164628
497371,339032
773062,280495
1022147,165589
882752,396185
152963,396124
20817,164127
961255,27494
633919,323290
778583,162953
706775,107929
573251,460930
737053,41033
1284909,320130
668672,303960
744957,180876
47803,48390
927019,151385
1218886,396011
1393752,360880
817474,370894
526078,214282
421494,338660
834564,403566
530559,416850
518659,190000
927019,70859
1046917,312728
1480,325852
547313,187751
795056,336899
189408,132559
493143,35877
501814,331514
1051130,67081
1076276,305675
43853,325310
43853,325310
1081431,363368
1038363,302959
4739,281727
174198,29683
4739,110428
4739,447158
4739,120008
1206963,110164
1206963,110994
1259402,227439
182502,99684
1057613,460187
1061016,297965
1057613,460187
841422,366859
178208,448943
828136,171543
556179,266900
1388617,104848
919115,22327
3048,331032
1138751,31514
196877,377804
1388617,256769
548305,441896
1163329,208939
1349155,375876
793774,29757
695620,424806
793774,444190
157501,434517
390027,60966
851210,447067
1283849,459615
850760,414633
92518,317003
646296,189614
8083,235639
187740,320130
1101556,291648
342229,444372
957427,191555
141660,238386
707530,266900
1070204,49257
690569,174489
1135031,176484
9145,425458
984521,233936
1098769,3020
224553,144936
686158,228317
948738,453279
948738,113320
632884,282446
1250406,335193
534111,105933
1349543,403576
339760,99187
1127065,312929
383868,320130
1127065,463792
895999,179013
1045582,66752
227781,234960
815466,444190
1207532,430267
834280,110513
1371620,457847
1368014,241826
899857,244819
774564,158793
1390424,134368
1226374,204121
397967,287588
741863,171994
1079650,225028
789277,320870
267303,258116
534073,348326
977222,22493
384025,257412
980411,239529
1194823,263245
40570,162399
375359,28686
227781,426277
825557,123569
1021753,66752
1021753,131385
324512,158666
1308750,174489
198270,380511
328322,445351
1104027,355741
1126569,305675
1127065,463792
850760,143841
390743,112030
4739,153274
757919,406079
1206963,149407
1297726,63380
1206963,110994
1206963,108657
1061016,134767
1206963,110994
1061016,312577
4739,218249
4739,237578
757919,403126
606170,422905
1330110,238705
425316,362665
9145,408059
437888,440546
697594,145894
25367,390287
155515,205136
916685,307941
430663,212171
1337212,262143
132658,9877
855750,290197
1336181,275580
1288162,110517
235139,163991
227781,421471
1083253,406498
21460,169720
1133126,208529
141660,307997
254421,308626
727357,345373
1163329,29757
551840,116252
1121137,202762
794775,340027
254421,302433
370926,415928
632884,44539
790456,277328
370926,124081
231768,302959
571408,371474
619488,216768
1147655,113802
1388617,75138
198270,184199
919115,159984
397967,366451
747952,461686
149705,76060
1388617,290197
247235,450778
939792,461686
1335082,100188
50687,142459
198270,444190
1404265,133729
140810,292353
1051529,177695
931230,394678
382097,196538
324512,158666
1215055,214610
534073,282416
589714,334520
527349,371940
1215055,388673
143941,460141
565865,90594
394054,149723
1034827,440937
1363612,338162
1363612,55779
995727,276684
293830,405862
1404265,434791
1404265,246532
1390424,134368
1294081,352841
787485,310233
785128,346534
1278527,98020
479468,170390
740026,213834
1332829,128304
7300,387652
275202,389158
349713,461686
377458,220003
1352025,161431
531752,341716
777035,160473
804485,278059
804485,152100
839657,188051
1215055,153778
1070211,459345
860307,359251
